20210601 000000;1.223000;1.223000;1.222880;1.222950;0
20210601 000100;1.222950;1.222950;1.222950;1.222950;0
20210601 000200;1.222960;1.222960;1.222950;1.222950;0
20210601 000300;1.222940;1.222940;1.222880;1.222880;0
20210601 000400;1.222880;1.222880;1.222820;1.222830;0
20210601 000500;1.222850;1.222890;1.222830;1.222880;0
20210601 000600;1.222880;1.222880;1.222770;1.222770;0
20210601 000700;1.222780;1.222790;1.222770;1.222790;0
20210601 000900;1.222770;1.222860;1.222770;1.222830;0
20210601 001000;1.222860;1.222870;1.222830;1.222850;0
20210601 001100;1.222860;1.222860;1.222840;1.222840;0
20210601 001200;1.222830;1.222850;1.222820;1.222820;0
20210601 001300;1.222830;1.222850;1.222830;1.222830;0
20210601 001400;1.222800;1.222830;1.222780;1.222830;0
20210601 001500;1.222820;1.222820;1.222780;1.222780;0
20210601 001600;1.222760;1.222780;1.222760;1.222760;0
20210601 001700;1.222770;1.222780;1.222720;1.222730;0
20210601 001800;1.222720;1.222760;1.222720;1.222730;0
20210601 001900;1.222730;1.222790;1.222730;1.222790;0
20210601 002000;1.222790;1.222800;1.222790;1.222800;0
20210601 002100;1.222790;1.222790;1.222740;1.222740;0
20210601 002200;1.222740;1.222740;1.222690;1.222690;0
20210601 002300;1.222720;1.222730;1.222690;1.222690;0
20210601 002400;1.222680;1.222680;1.222680;1.222680;0
20210601 002500;1.222690;1.222690;1.222680;1.222680;0
20210601 002700;1.222690;1.222700;1.222670;1.222680;0
20210601 002800;1.222680;1.222680;1.222630;1.222630;0
20210601 002900;1.222630;1.222630;1.222580;1.222580;0
20210601 003000;1.222620;1.222660;1.222530;1.222530;0
20210601 003100;1.222540;1.222540;1.222380;1.222410;0
20210601 003200;1.222410;1.222570;1.222320;1.222510;0
20210601 003300;1.222530;1.222630;1.222520;1.222540;0
20210601 003400;1.222530;1.222650;1.222530;1.222610;0
20210601 003500;1.222620;1.222690;1.222620;1.222690;0
20210601 003600;1.222690;1.222690;1.222540;1.222600;0
20210601 003700;1.222610;1.222660;1.222570;1.222640;0
20210601 003800;1.222640;1.222710;1.222640;1.222690;0
20210601 003900;1.222680;1.222710;1.222630;1.222710;0
20210601 004000;1.222720;1.222720;1.222590;1.222590;0
20210601 004100;1.222590;1.222590;1.222500;1.222520;0
20210601 004200;1.222510;1.222510;1.222380;1.222430;0
20210601 004300;1.222420;1.222450;1.222380;1.222450;0
20210601 004400;1.222440;1.222540;1.222430;1.222480;0
20210601 004500;1.222490;1.222530;1.222480;1.222500;0
20210601 004600;1.222520;1.222560;1.222320;1.222380;0
20210601 004700;1.222400;1.222400;1.222300;1.222370;0
20210601 004800;1.222370;1.222490;1.222350;1.222450;0
20210601 004900;1.222440;1.222510;1.222440;1.222510;0
20210601 005000;1.222520;1.222550;1.222480;1.222500;0
20210601 005100;1.222510;1.222510;1.222440;1.222440;0
20210601 005200;1.222450;1.222480;1.222450;1.222480;0
20210601 005300;1.222490;1.222490;1.222430;1.222450;0
20210601 005400;1.222440;1.222440;1.222410;1.222410;0
20210601 005500;1.222420;1.222440;1.222390;1.222390;0
20210601 005600;1.222390;1.222450;1.222380;1.222400;0
20210601 005700;1.222390;1.222390;1.222330;1.222360;0
20210601 005800;1.222350;1.222390;1.222230;1.222360;0
20210601 005900;1.222350;1.222350;1.222230;1.222230;0
20210601 010000;1.222230;1.222300;1.222210;1.222240;0
20210601 010100;1.222250;1.222300;1.222200;1.222300;0
20210601 010200;1.222300;1.222420;1.222300;1.222390;0
20210601 010300;1.222380;1.222400;1.222350;1.222390;0
20210601 010400;1.222390;1.222400;1.222350;1.222360;0
20210601 010500;1.222350;1.222350;1.222260;1.222280;0
20210601 010600;1.222290;1.222290;1.222280;1.222290;0
20210601 010700;1.222310;1.222340;1.222310;1.222340;0
20210601 010800;1.222350;1.222390;1.222340;1.222340;0
20210601 010900;1.222350;1.222350;1.222320;1.222340;0
20210601 011000;1.222360;1.222390;1.222340;1.222350;0
20210601 011100;1.222370;1.222390;1.222370;1.222380;0
20210601 011200;1.222380;1.222390;1.222280;1.222280;0
20210601 011300;1.222290;1.222450;1.222290;1.222450;0
20210601 011400;1.222450;1.222550;1.222420;1.222430;0
20210601 011500;1.222420;1.222420;1.222320;1.222320;0
20210601 011600;1.222330;1.222440;1.222330;1.222420;0
20210601 011700;1.222420;1.222420;1.222320;1.222380;0
20210601 011800;1.222380;1.222420;1.222380;1.222400;0
20210601 011900;1.222390;1.222410;1.222380;1.222400;0
20210601 012000;1.222380;1.222410;1.222380;1.222390;0
20210601 012100;1.222360;1.222360;1.222340;1.222360;0
20210601 012200;1.222350;1.222400;1.222350;1.222390;0
20210601 012300;1.222380;1.222380;1.222380;1.222380;0
20210601 012400;1.222370;1.222370;1.222260;1.222270;0
20210601 012500;1.222260;1.222270;1.222200;1.222200;0
20210601 012600;1.222190;1.222200;1.222130;1.222180;0
20210601 012700;1.222170;1.222170;1.222090;1.222090;0
20210601 012800;1.222080;1.222080;1.221940;1.221950;0
20210601 012900;1.221920;1.222060;1.221920;1.222060;0
20210601 013000;1.222050;1.222070;1.221980;1.222030;0
20210601 013100;1.222030;1.222050;1.221990;1.222020;0
20210601 013200;1.222020;1.222050;1.222010;1.222020;0
20210601 013300;1.222020;1.222040;1.222010;1.222010;0
20210601 013400;1.222020;1.222020;1.222010;1.222020;0
20210601 013500;1.222010;1.222010;1.221970;1.221970;0
20210601 013600;1.221960;1.222090;1.221930;1.222080;0
20210601 013700;1.222070;1.222070;1.221910;1.221940;0
20210601 013800;1.221930;1.221950;1.221880;1.221890;0
20210601 013900;1.221880;1.221880;1.221810;1.221870;0
20210601 014000;1.221900;1.221970;1.221860;1.221860;0
20210601 014100;1.221870;1.221970;1.221870;1.221930;0
20210601 014200;1.221920;1.221980;1.221890;1.221940;0
20210601 014300;1.221930;1.221930;1.221900;1.221920;0
20210601 014400;1.221910;1.221970;1.221890;1.221960;0
20210601 014500;1.221970;1.222050;1.221940;1.222030;0
20210601 014600;1.222010;1.222060;1.221930;1.222060;0
20210601 014700;1.222070;1.222110;1.222070;1.222110;0
20210601 014800;1.222100;1.222210;1.222090;1.222190;0
20210601 014900;1.222200;1.222310;1.222200;1.222300;0
20210601 015000;1.222290;1.222290;1.222230;1.222240;0
20210601 015100;1.222230;1.222310;1.222200;1.222300;0
20210601 015200;1.222290;1.222370;1.222270;1.222350;0
20210601 015300;1.222340;1.222350;1.222340;1.222350;0
20210601 015400;1.222350;1.222390;1.222340;1.222340;0
20210601 015500;1.222350;1.222350;1.222340;1.222340;0
20210601 015600;1.222360;1.222360;1.222340;1.222340;0
20210601 015700;1.222350;1.222390;1.222350;1.222360;0
20210601 015800;1.222370;1.222540;1.222370;1.222510;0
20210601 015900;1.222490;1.222530;1.222440;1.222480;0
20210601 020000;1.222480;1.222590;1.222440;1.222540;0
20210601 020100;1.222520;1.222580;1.222520;1.222580;0
20210601 020200;1.222590;1.222600;1.222480;1.222540;0
20210601 020300;1.222530;1.222610;1.222490;1.222610;0
20210601 020400;1.222600;1.222600;1.222600;1.222600;0
20210601 020500;1.222570;1.222610;1.222490;1.222610;0
20210601 020600;1.222610;1.222710;1.222600;1.222630;0
20210601 020700;1.222640;1.222670;1.222600;1.222640;0
20210601 020800;1.222630;1.222660;1.222450;1.222450;0
20210601 020900;1.222450;1.222450;1.222140;1.222140;0
20210601 021000;1.222130;1.222150;1.222040;1.222100;0
20210601 021100;1.222110;1.222150;1.222060;1.222140;0
20210601 021200;1.222150;1.222270;1.222090;1.222210;0
20210601 021300;1.222180;1.222200;1.222120;1.222130;0
20210601 021400;1.222110;1.222150;1.221970;1.222100;0
20210601 021500;1.222110;1.222290;1.222040;1.222270;0
20210601 021600;1.222260;1.222460;1.222250;1.222390;0
20210601 021700;1.222410;1.222700;1.222400;1.222690;0
20210601 021800;1.222680;1.222680;1.222580;1.222620;0
20210601 021900;1.222610;1.222630;1.222480;1.222630;0
20210601 022000;1.222640;1.222640;1.222560;1.222570;0
20210601 022100;1.222550;1.222550;1.222480;1.222480;0
20210601 022200;1.222490;1.222490;1.222320;1.222340;0
20210601 022300;1.222360;1.222540;1.222360;1.222410;0
20210601 022400;1.222440;1.222670;1.222440;1.222630;0
20210601 022500;1.222620;1.222840;1.222610;1.222790;0
20210601 022600;1.222790;1.222870;1.222730;1.222850;0
20210601 022700;1.222840;1.222940;1.222790;1.222920;0
20210601 022800;1.222910;1.222940;1.222840;1.222840;0
20210601 022900;1.222830;1.222870;1.222750;1.222870;0
20210601 023000;1.222870;1.222870;1.222770;1.222790;0
20210601 023100;1.222760;1.222830;1.222730;1.222820;0
20210601 023200;1.222840;1.222940;1.222840;1.222920;0
20210601 023300;1.222930;1.222980;1.222830;1.222830;0
20210601 023400;1.222820;1.222830;1.222750;1.222770;0
20210601 023500;1.222760;1.222870;1.222760;1.222870;0
20210601 023600;1.222860;1.222870;1.222780;1.222780;0
20210601 023700;1.222780;1.222810;1.222690;1.222800;0
20210601 023800;1.222830;1.222960;1.222780;1.222780;0
20210601 023900;1.222790;1.222920;1.222760;1.222880;0
20210601 024000;1.222890;1.222900;1.222760;1.222760;0
20210601 024100;1.222770;1.222890;1.222760;1.222880;0
20210601 024200;1.222860;1.223010;1.222830;1.222990;0
20210601 024300;1.223000;1.223280;1.223000;1.223250;0
20210601 024400;1.223260;1.223280;1.223150;1.223260;0
20210601 024500;1.223250;1.223370;1.223240;1.223350;0
20210601 024600;1.223340;1.223340;1.223170;1.223190;0
20210601 024700;1.223210;1.223450;1.223190;1.223410;0
20210601 024800;1.223440;1.223490;1.223390;1.223490;0
20210601 024900;1.223500;1.223500;1.223350;1.223350;0
20210601 025000;1.223360;1.223390;1.223300;1.223300;0
20210601 025100;1.223300;1.223490;1.223300;1.223490;0
20210601 025200;1.223500;1.223700;1.223490;1.223700;0
20210601 025300;1.223680;1.223750;1.223560;1.223710;0
20210601 025400;1.223690;1.223720;1.223560;1.223560;0
20210601 025500;1.223570;1.223650;1.223560;1.223640;0
20210601 025600;1.223650;1.223650;1.223550;1.223550;0
20210601 025700;1.223550;1.223570;1.223430;1.223440;0
20210601 025800;1.223450;1.223510;1.223340;1.223380;0
20210601 025900;1.223390;1.223400;1.223150;1.223250;0
20210601 030000;1.223240;1.223320;1.223050;1.223260;0
20210601 030100;1.223250;1.223260;1.223040;1.223120;0
20210601 030200;1.223110;1.223460;1.223100;1.223460;0
20210601 030300;1.223470;1.223550;1.223130;1.223130;0
20210601 030400;1.223150;1.223350;1.223060;1.223340;0
20210601 030500;1.223350;1.223350;1.223160;1.223200;0
20210601 030600;1.223180;1.223180;1.222850;1.222850;0
20210601 030700;1.222830;1.222960;1.222740;1.222930;0
20210601 030800;1.222940;1.223150;1.222920;1.223050;0
20210601 030900;1.223060;1.223350;1.223030;1.223350;0
20210601 031000;1.223350;1.223480;1.223270;1.223360;0
20210601 031100;1.223370;1.223370;1.223130;1.223140;0
20210601 031200;1.223130;1.223500;1.223090;1.223500;0
20210601 031300;1.223480;1.223580;1.223410;1.223450;0
20210601 031400;1.223440;1.223440;1.223290;1.223360;0
20210601 031500;1.223330;1.223580;1.223330;1.223540;0
20210601 031600;1.223540;1.223550;1.223300;1.223320;0
20210601 031700;1.223310;1.223310;1.223150;1.223240;0
20210601 031800;1.223230;1.223460;1.223230;1.223260;0
20210601 031900;1.223250;1.223410;1.223220;1.223330;0
20210601 032000;1.223340;1.223340;1.223190;1.223190;0
20210601 032100;1.223180;1.223180;1.222960;1.223000;0
20210601 032200;1.222990;1.223080;1.222990;1.223070;0
20210601 032300;1.223070;1.223150;1.223060;1.223120;0
20210601 032400;1.223130;1.223260;1.223060;1.223260;0
20210601 032500;1.223250;1.223270;1.222870;1.222920;0
20210601 032600;1.222900;1.223320;1.222860;1.223310;0
20210601 032700;1.223290;1.223420;1.223280;1.223400;0
20210601 032800;1.223410;1.223410;1.223260;1.223320;0
20210601 032900;1.223310;1.223420;1.223250;1.223420;0
20210601 033000;1.223430;1.223830;1.223430;1.223800;0
20210601 033100;1.223790;1.223870;1.223730;1.223730;0
20210601 033200;1.223740;1.223970;1.223730;1.223950;0
20210601 033300;1.223970;1.224030;1.223890;1.223980;0
20210601 033400;1.223990;1.224080;1.223940;1.224080;0
20210601 033500;1.224080;1.224080;1.223950;1.224040;0
20210601 033600;1.224020;1.224020;1.223780;1.223810;0
20210601 033700;1.223830;1.223880;1.223770;1.223780;0
20210601 033800;1.223770;1.223820;1.223600;1.223690;0
20210601 033900;1.223710;1.223990;1.223710;1.223930;0
20210601 034000;1.223920;1.224040;1.223860;1.224010;0
20210601 034100;1.224020;1.224020;1.223850;1.223880;0
20210601 034200;1.223870;1.223870;1.223680;1.223740;0
20210601 034300;1.223740;1.223740;1.223490;1.223490;0
20210601 034400;1.223480;1.223600;1.223470;1.223540;0
20210601 034500;1.223560;1.223810;1.223540;1.223740;0
20210601 034600;1.223740;1.223780;1.223660;1.223780;0
20210601 034700;1.223770;1.223830;1.223630;1.223650;0
20210601 034800;1.223650;1.223670;1.223600;1.223650;0
20210601 034900;1.223650;1.223880;1.223640;1.223860;0
20210601 035000;1.223880;1.223980;1.223830;1.223940;0
20210601 035100;1.223930;1.224000;1.223930;1.223980;0
20210601 035200;1.223970;1.224010;1.223810;1.223830;0
20210601 035300;1.223820;1.223820;1.223420;1.223430;0
20210601 035400;1.223440;1.223490;1.223190;1.223220;0
20210601 035500;1.223230;1.223570;1.223230;1.223480;0
20210601 035600;1.223500;1.223500;1.223240;1.223260;0
20210601 035700;1.223250;1.223460;1.223240;1.223460;0
20210601 035800;1.223470;1.223640;1.223390;1.223540;0
20210601 035900;1.223560;1.224140;1.223560;1.224140;0
20210601 040000;1.224140;1.224140;1.223770;1.223880;0
20210601 040100;1.223870;1.223870;1.223250;1.223380;0
20210601 040200;1.223370;1.223490;1.223300;1.223450;0
20210601 040300;1.223410;1.223490;1.223340;1.223420;0
20210601 040400;1.223410;1.223540;1.223340;1.223520;0
20210601 040500;1.223510;1.223600;1.223380;1.223480;0
