20210901 000000;1.180430;1.180450;1.180410;1.180450;0
20210901 000100;1.180450;1.180450;1.180350;1.180360;0
20210901 000200;1.180380;1.180410;1.180370;1.180400;0
20210901 000300;1.180390;1.180390;1.180350;1.180350;0
20210901 000400;1.180340;1.180340;1.180310;1.180340;0
20210901 000500;1.180330;1.180340;1.180330;1.180330;0
20210901 000600;1.180330;1.180400;1.180330;1.180400;0
20210901 000700;1.180400;1.180450;1.180400;1.180440;0
20210901 000800;1.180420;1.180420;1.180300;1.180300;0
20210901 000900;1.180310;1.180340;1.180290;1.180290;0
20210901 001000;1.180300;1.180320;1.180200;1.180250;0
20210901 001100;1.180250;1.180310;1.180250;1.180290;0
20210901 001200;1.180290;1.180290;1.180260;1.180260;0
20210901 001300;1.180250;1.180250;1.180240;1.180240;0
20210901 001400;1.180240;1.180240;1.180200;1.180220;0
20210901 001500;1.180220;1.180250;1.180190;1.180190;0
20210901 001600;1.180200;1.180260;1.180190;1.180240;0
20210901 001700;1.180240;1.180250;1.180210;1.180240;0
20210901 001800;1.180240;1.180250;1.180220;1.180240;0
20210901 001900;1.180240;1.180260;1.180230;1.180240;0
20210901 002000;1.180250;1.180340;1.180240;1.180320;0
20210901 002100;1.180340;1.180350;1.180310;1.180340;0
20210901 002200;1.180340;1.180340;1.180280;1.180280;0
20210901 002300;1.180280;1.180280;1.180240;1.180240;0
20210901 002400;1.180240;1.180250;1.180230;1.180230;0
20210901 002500;1.180240;1.180240;1.180230;1.180230;0
20210901 002600;1.180220;1.180250;1.180190;1.180190;0
20210901 002700;1.180190;1.180250;1.180190;1.180230;0
20210901 002800;1.180240;1.180240;1.180230;1.180240;0
20210901 002900;1.180230;1.180240;1.180180;1.180190;0
20210901 003000;1.180220;1.180260;1.180220;1.180240;0
20210901 003100;1.180230;1.180230;1.180200;1.180210;0
20210901 003200;1.180200;1.180200;1.180170;1.180200;0
20210901 003300;1.180190;1.180200;1.180140;1.180140;0
20210901 003400;1.180150;1.180180;1.180140;1.180150;0
20210901 003500;1.180180;1.180190;1.180110;1.180110;0
