20210801 170400;1.186410;1.186410;1.186330;1.186330;0
20210801 170500;1.186330;1.186550;1.186330;1.186370;0
20210801 170600;1.186370;1.186370;1.186290;1.186290;0
20210801 170700;1.186340;1.186340;1.186340;1.186340;0
20210801 171000;1.186340;1.186530;1.186290;1.186490;0
20210801 171200;1.186490;1.186560;1.186380;1.186470;0
20210801 171300;1.186480;1.186560;1.186480;1.186560;0
20210801 171400;1.186500;1.186560;1.186500;1.186560;0
20210801 171500;1.186520;1.186540;1.186520;1.186540;0
20210801 171600;1.186540;1.186550;1.186540;1.186550;0
20210801 171700;1.186560;1.186560;1.186560;1.186560;0
20210801 171800;1.186560;1.186600;1.186550;1.186600;0
20210801 171900;1.186600;1.186600;1.186600;1.186600;0
20210801 172000;1.186600;1.186600;1.186590;1.186600;0
20210801 172100;1.186600;1.186600;1.186590;1.186590;0
20210801 172200;1.186590;1.186590;1.186590;1.186590;0
20210801 172300;1.186600;1.186600;1.186600;1.186600;0
20210801 172400;1.186600;1.186600;1.186590;1.186600;0
20210801 172500;1.186610;1.186610;1.186610;1.186610;0
20210801 172600;1.186610;1.186610;1.186610;1.186610;0
20210801 172700;1.186600;1.186600;1.186600;1.186600;0
20210801 172800;1.186610;1.186610;1.186600;1.186600;0
20210801 172900;1.186600;1.186600;1.186600;1.186600;0
20210801 173000;1.186620;1.186620;1.186580;1.186580;0
20210801 173100;1.186580;1.186580;1.186580;1.186580;0
20210801 173200;1.186600;1.186600;1.186600;1.186600;0
20210801 173400;1.186590;1.186600;1.186570;1.186590;0
20210801 173500;1.186590;1.186600;1.186580;1.186580;0
20210801 173700;1.186580;1.186590;1.186580;1.186590;0
20210801 173900;1.186580;1.186590;1.186580;1.186580;0
20210801 174000;1.186580;1.186580;1.186580;1.186580;0
20210801 174100;1.186580;1.186580;1.186580;1.186580;0
20210801 174200;1.186580;1.186580;1.186580;1.186580;0
20210801 174300;1.186590;1.186590;1.186550;1.186550;0
20210801 174400;1.186560;1.186610;1.186560;1.186610;0
20210801 174500;1.186610;1.186640;1.186600;1.186640;0
20210801 174600;1.186650;1.186680;1.186600;1.186670;0
20210801 174700;1.186610;1.186700;1.186610;1.186670;0
20210801 174800;1.186660;1.186660;1.186450;1.186490;0
20210801 174900;1.186540;1.186550;1.186540;1.186540;0
20210801 175000;1.186540;1.186550;1.186540;1.186550;0
20210801 175100;1.186580;1.186580;1.186550;1.186570;0
20210801 175200;1.186570;1.186570;1.186560;1.186560;0
20210801 175300;1.186560;1.186560;1.186560;1.186560;0
20210801 175400;1.186560;1.186560;1.186540;1.186540;0
20210801 175500;1.186540;1.186550;1.186540;1.186550;0
20210801 175600;1.186550;1.186550;1.186550;1.186550;0
20210801 175700;1.186550;1.186550;1.186540;1.186550;0
20210801 175800;1.186420;1.186540;1.186420;1.186510;0
20210801 175900;1.186510;1.186520;1.186450;1.186500;0
20210801 180000;1.186480;1.186590;1.186340;1.186450;0
20210801 180100;1.186460;1.186500;1.186440;1.186490;0
20210801 180200;1.186480;1.186500;1.186460;1.186490;0
20210801 180300;1.186500;1.186500;1.186490;1.186490;0
20210801 180400;1.186500;1.186500;1.186390;1.186400;0
20210801 180500;1.186400;1.186410;1.186340;1.186340;0
20210801 180600;1.186340;1.186340;1.186310;1.186340;0
20210801 180700;1.186340;1.186400;1.186330;1.186390;0
20210801 180800;1.186410;1.186490;1.186410;1.186480;0
20210801 180900;1.186480;1.186490;1.186410;1.186410;0
20210801 181000;1.186400;1.186400;1.186350;1.186390;0
20210801 181200;1.186390;1.186390;1.186350;1.186350;0
20210801 181300;1.186340;1.186370;1.186340;1.186370;0
20210801 181400;1.186350;1.186370;1.186310;1.186360;0
20210801 181600;1.186370;1.186380;1.186340;1.186380;0
20210801 181800;1.186360;1.186510;1.186360;1.186510;0
20210801 181900;1.186490;1.186600;1.186490;1.186550;0
20210801 182000;1.186540;1.186580;1.186540;1.186540;0
20210801 182100;1.186520;1.186520;1.186410;1.186410;0
20210801 182200;1.186430;1.186440;1.186430;1.186440;0
20210801 182300;1.186450;1.186450;1.186450;1.186450;0
20210801 182400;1.186450;1.186590;1.186450;1.186590;0
20210801 182500;1.186550;1.186560;1.186510;1.186510;0
20210801 182600;1.186520;1.186520;1.186500;1.186500;0
20210801 182700;1.186490;1.186550;1.186490;1.186550;0
20210801 182800;1.186560;1.186600;1.186560;1.186570;0
20210801 182900;1.186560;1.186570;1.186550;1.186570;0
20210801 183000;1.186540;1.186560;1.186540;1.186550;0
20210801 183100;1.186540;1.186610;1.186530;1.186610;0
20210801 183200;1.186600;1.186610;1.186580;1.186610;0
20210801 183300;1.186610;1.186620;1.186580;1.186580;0
20210801 183500;1.186590;1.186600;1.186530;1.186560;0
20210801 183600;1.186550;1.186550;1.186450;1.186530;0
20210801 183700;1.186560;1.186590;1.186530;1.186560;0
20210801 183800;1.186620;1.186630;1.186620;1.186630;0
20210801 183900;1.186630;1.186670;1.186600;1.186650;0
20210801 184000;1.186650;1.186660;1.186630;1.186660;0
20210801 184100;1.186610;1.186660;1.186600;1.186650;0
20210801 184200;1.186690;1.186780;1.186690;1.186760;0
20210801 184300;1.186760;1.186810;1.186760;1.186770;0
20210801 184400;1.186770;1.186820;1.186770;1.186800;0
20210801 184500;1.186830;1.186870;1.186810;1.186820;0
20210801 184600;1.186830;1.186850;1.186800;1.186830;0
20210801 184700;1.186830;1.186830;1.186790;1.186830;0
20210801 184800;1.186820;1.186870;1.186820;1.186870;0
20210801 184900;1.186880;1.186910;1.186870;1.186910;0
20210801 185000;1.186900;1.186940;1.186880;1.186940;0
20210801 185100;1.186930;1.186930;1.186910;1.186930;0
20210801 185200;1.186920;1.186940;1.186910;1.186910;0
20210801 185300;1.186910;1.186920;1.186880;1.186880;0
20210801 185400;1.186850;1.186850;1.186820;1.186820;0
20210801 185500;1.186840;1.186860;1.186840;1.186860;0
20210801 185600;1.186850;1.186870;1.186850;1.186870;0
20210801 185700;1.186850;1.186860;1.186770;1.186770;0
20210801 185800;1.186760;1.186760;1.186760;1.186760;0
20210801 185900;1.186790;1.186810;1.186780;1.186810;0
20210801 190000;1.186810;1.186810;1.186720;1.186720;0
20210801 190100;1.186710;1.186710;1.186600;1.186610;0
20210801 190200;1.186590;1.186590;1.186560;1.186570;0
20210801 190300;1.186550;1.186550;1.186520;1.186550;0
20210801 190400;1.186520;1.186570;1.186520;1.186570;0
20210801 190500;1.186580;1.186580;1.186570;1.186570;0
20210801 190600;1.186570;1.186620;1.186570;1.186610;0
20210801 190700;1.186610;1.186640;1.186590;1.186590;0
20210801 190800;1.186600;1.186610;1.186600;1.186610;0
20210801 190900;1.186610;1.186610;1.186590;1.186590;0
20210801 191000;1.186580;1.186580;1.186460;1.186460;0
20210801 191100;1.186460;1.186510;1.186450;1.186470;0
20210801 191200;1.186470;1.186500;1.186470;1.186470;0
20210801 191300;1.186500;1.186580;1.186500;1.186550;0
20210801 191400;1.186540;1.186560;1.186540;1.186550;0
20210801 191500;1.186520;1.186520;1.186490;1.186490;0
20210801 191600;1.186470;1.186470;1.186370;1.186370;0
20210801 191800;1.186410;1.186420;1.186410;1.186410;0
20210801 191900;1.186400;1.186400;1.186400;1.186400;0
20210801 192000;1.186410;1.186410;1.186350;1.186350;0
20210801 192100;1.186330;1.186330;1.186300;1.186300;0
20210801 192200;1.186310;1.186320;1.186300;1.186300;0
20210801 192300;1.186310;1.186370;1.186310;1.186350;0
20210801 192400;1.186340;1.186340;1.186340;1.186340;0
20210801 192500;1.186350;1.186360;1.186350;1.186350;0
20210801 192600;1.186340;1.186390;1.186340;1.186390;0
20210801 192700;1.186360;1.186380;1.186350;1.186350;0
20210801 192800;1.186370;1.186370;1.186350;1.186360;0
20210801 192900;1.186350;1.186360;1.186350;1.186360;0
20210801 193000;1.186350;1.186350;1.186270;1.186280;0
20210801 193100;1.186270;1.186280;1.186210;1.186210;0
20210801 193200;1.186210;1.186250;1.186210;1.186250;0
20210801 193300;1.186250;1.186310;1.186240;1.186310;0
20210801 193400;1.186300;1.186310;1.186300;1.186310;0
20210801 193500;1.186320;1.186320;1.186310;1.186320;0
20210801 193600;1.186330;1.186360;1.186330;1.186330;0
20210801 193700;1.186340;1.186410;1.186340;1.186380;0
20210801 193800;1.186400;1.186430;1.186380;1.186380;0
20210801 193900;1.186380;1.186390;1.186380;1.186380;0
20210801 194000;1.186380;1.186380;1.186360;1.186370;0
20210801 194100;1.186380;1.186380;1.186360;1.186360;0
20210801 194200;1.186370;1.186420;1.186360;1.186420;0
20210801 194300;1.186440;1.186450;1.186380;1.186380;0
20210801 194400;1.186390;1.186440;1.186390;1.186430;0
20210801 194500;1.186400;1.186400;1.186390;1.186390;0
20210801 194600;1.186420;1.186440;1.186420;1.186430;0
20210801 194700;1.186430;1.186440;1.186430;1.186430;0
20210801 194800;1.186430;1.186430;1.186390;1.186390;0
20210801 195000;1.186390;1.186390;1.186340;1.186340;0
20210801 195100;1.186330;1.186430;1.186330;1.186430;0
20210801 195200;1.186420;1.186420;1.186380;1.186380;0
20210801 195300;1.186380;1.186390;1.186380;1.186380;0
20210801 195400;1.186380;1.186380;1.186380;1.186380;0
20210801 195500;1.186390;1.186440;1.186390;1.186440;0
20210801 195600;1.186440;1.186440;1.186430;1.186430;0
20210801 195700;1.186440;1.186440;1.186390;1.186390;0
20210801 195800;1.186400;1.186480;1.186400;1.186480;0
20210801 195900;1.186500;1.186610;1.186500;1.186610;0
20210801 200000;1.186620;1.186620;1.186430;1.186470;0
20210801 200100;1.186450;1.186460;1.186310;1.186460;0
20210801 200200;1.186460;1.186630;1.186460;1.186590;0
20210801 200300;1.186580;1.186580;1.186400;1.186410;0
20210801 200400;1.186410;1.186530;1.186410;1.186510;0
20210801 200500;1.186510;1.186530;1.186410;1.186420;0
20210801 200600;1.186410;1.186410;1.186310;1.186320;0
20210801 200700;1.186310;1.186360;1.186250;1.186340;0
20210801 200800;1.186340;1.186420;1.186340;1.186420;0
20210801 200900;1.186430;1.186470;1.186410;1.186470;0
20210801 201000;1.186470;1.186530;1.186470;1.186520;0
20210801 201100;1.186530;1.186670;1.186530;1.186610;0
20210801 201200;1.186620;1.186670;1.186550;1.186630;0
20210801 201300;1.186620;1.186670;1.186610;1.186660;0
20210801 201400;1.186670;1.186710;1.186650;1.186670;0
20210801 201500;1.186680;1.186800;1.186680;1.186770;0
20210801 201600;1.186760;1.186910;1.186750;1.186910;0
20210801 201700;1.186920;1.186990;1.186910;1.186970;0
20210801 201800;1.186970;1.186990;1.186870;1.186910;0
20210801 201900;1.186910;1.186910;1.186830;1.186830;0
20210801 202000;1.186830;1.186830;1.186720;1.186760;0
20210801 202100;1.186780;1.186870;1.186770;1.186860;0
20210801 202200;1.186880;1.186880;1.186840;1.186840;0
20210801 202300;1.186840;1.186970;1.186840;1.186970;0
20210801 202400;1.186960;1.186960;1.186900;1.186900;0
20210801 202500;1.186910;1.186950;1.186910;1.186950;0
20210801 202600;1.186940;1.186940;1.186860;1.186860;0
20210801 202700;1.186890;1.186970;1.186890;1.186970;0
20210801 202800;1.186940;1.186950;1.186890;1.186890;0
20210801 202900;1.186890;1.186900;1.186890;1.186890;0
20210801 203000;1.186880;1.186910;1.186650;1.186650;0
20210801 203100;1.186640;1.186650;1.186640;1.186650;0
20210801 203200;1.186650;1.186670;1.186640;1.186650;0
20210801 203300;1.186660;1.186770;1.186650;1.186770;0
20210801 203400;1.186760;1.186850;1.186760;1.186840;0
20210801 203500;1.186820;1.186820;1.186810;1.186810;0
20210801 203600;1.186820;1.186820;1.186810;1.186810;0
20210801 203700;1.186800;1.186910;1.186800;1.186910;0
20210801 203800;1.186910;1.187100;1.186910;1.187070;0
20210801 203900;1.187100;1.187100;1.187020;1.187020;0
20210801 204000;1.187020;1.187030;1.187010;1.187020;0
20210801 204100;1.187020;1.187020;1.187010;1.187010;0
20210801 204200;1.187010;1.187020;1.187000;1.187010;0
20210801 204300;1.187030;1.187030;1.187000;1.187010;0
20210801 204400;1.187010;1.187010;1.187000;1.187000;0
20210801 204500;1.186980;1.186980;1.186850;1.186900;0
20210801 204600;1.186900;1.186960;1.186840;1.186850;0
20210801 204700;1.186850;1.186870;1.186760;1.186760;0
20210801 204800;1.186750;1.186780;1.186740;1.186750;0
20210801 204900;1.186740;1.186750;1.186720;1.186750;0
20210801 205000;1.186760;1.186760;1.186710;1.186750;0
20210801 205100;1.186750;1.186860;1.186740;1.186860;0
20210801 205200;1.186860;1.186960;1.186860;1.186920;0
20210801 205300;1.186920;1.186920;1.186840;1.186850;0
20210801 205400;1.186860;1.186980;1.186740;1.186750;0
20210801 205500;1.186750;1.186920;1.186750;1.186860;0
20210801 205600;1.186850;1.186860;1.186760;1.186790;0
20210801 205700;1.186790;1.186810;1.186770;1.186810;0
20210801 205800;1.186810;1.186830;1.186760;1.186810;0
20210801 205900;1.186820;1.186910;1.186820;1.186890;0
20210801 210000;1.186900;1.186960;1.186870;1.186900;0
20210801 210100;1.186900;1.186920;1.186850;1.186910;0
20210801 210200;1.186910;1.186960;1.186840;1.186870;0
20210801 210300;1.186870;1.186930;1.186850;1.186930;0
20210801 210400;1.186950;1.186970;1.186910;1.186920;0
20210801 210500;1.186910;1.186930;1.186900;1.186910;0
20210801 210600;1.186900;1.186910;1.186750;1.186750;0
20210801 210700;1.186760;1.186760;1.186650;1.186660;0
20210801 210800;1.186700;1.186710;1.186660;1.186680;0
20210801 210900;1.186670;1.186700;1.186580;1.186670;0
20210801 211000;1.186690;1.186740;1.186570;1.186610;0
20210801 211100;1.186580;1.186630;1.186510;1.186620;0
20210801 211200;1.186620;1.186760;1.186620;1.186730;0
20210801 211300;1.186740;1.186800;1.186740;1.186790;0
20210801 211400;1.186760;1.186890;1.186760;1.186890;0
20210801 211500;1.186890;1.186890;1.186770;1.186770;0
20210801 211600;1.186760;1.186770;1.186670;1.186680;0
20210801 211700;1.186680;1.186740;1.186660;1.186710;0
20210801 211800;1.186710;1.186760;1.186700;1.186760;0
20210801 211900;1.186760;1.186830;1.186760;1.186820;0
20210801 212000;1.186830;1.186880;1.186720;1.186770;0
20210801 212100;1.186770;1.186780;1.186710;1.186730;0
20210801 212200;1.186720;1.186740;1.186670;1.186740;0
20210801 212300;1.186740;1.186740;1.186690;1.186710;0
20210801 212400;1.186700;1.186710;1.186660;1.186660;0
20210801 212500;1.186660;1.186660;1.186610;1.186620;0
20210801 212600;1.186630;1.186670;1.186620;1.186640;0
20210801 212700;1.186630;1.186700;1.186620;1.186700;0
20210801 212800;1.186700;1.186730;1.186670;1.186720;0
20210801 212900;1.186710;1.186710;1.186610;1.186610;0
20210801 213000;1.186600;1.186600;1.186350;1.186420;0
20210801 213100;1.186410;1.186440;1.186360;1.186410;0
20210801 213200;1.186430;1.186480;1.186340;1.186350;0
20210801 213300;1.186350;1.186400;1.186300;1.186400;0
20210801 213400;1.186410;1.186420;1.186370;1.186380;0
20210801 213500;1.186400;1.186440;1.186320;1.186330;0
20210801 213600;1.186330;1.186330;1.186230;1.186230;0
20210801 213700;1.186230;1.186340;1.186220;1.186320;0
20210801 213800;1.186320;1.186470;1.186310;1.186430;0
20210801 213900;1.186430;1.186500;1.186320;1.186370;0
20210801 214000;1.186370;1.186500;1.186370;1.186470;0
20210801 214100;1.186460;1.186480;1.186440;1.186460;0
20210801 214200;1.186470;1.186470;1.186430;1.186450;0
20210801 214300;1.186450;1.186450;1.186410;1.186420;0
20210801 214400;1.186430;1.186440;1.186360;1.186370;0
20210801 214500;1.186360;1.186360;1.186140;1.186160;0
20210801 214600;1.186160;1.186180;1.186130;1.186130;0
20210801 214700;1.186120;1.186160;1.186080;1.186160;0
20210801 214800;1.186160;1.186220;1.186140;1.186220;0
20210801 214900;1.186230;1.186280;1.186210;1.186220;0
20210801 215000;1.186220;1.186220;1.186110;1.186110;0
20210801 215100;1.186120;1.186210;1.186070;1.186210;0
20210801 215200;1.186210;1.186210;1.186110;1.186180;0
20210801 215300;1.186180;1.186220;1.186170;1.186210;0
20210801 215400;1.186220;1.186220;1.186100;1.186140;0
20210801 215500;1.186120;1.186220;1.186120;1.186220;0
20210801 215600;1.186230;1.186330;1.186230;1.186330;0
20210801 215700;1.186320;1.186320;1.186250;1.186280;0
20210801 215800;1.186290;1.186370;1.186290;1.186370;0
20210801 215900;1.186380;1.186420;1.186320;1.186320;0
20210801 220000;1.186310;1.186320;1.186220;1.186220;0
20210801 220100;1.186220;1.186220;1.186160;1.186200;0
20210801 220200;1.186190;1.186190;1.186000;1.186020;0
20210801 220300;1.186020;1.186020;1.185950;1.185970;0
20210801 220400;1.185980;1.186000;1.185930;1.185950;0
20210801 220500;1.185960;1.186000;1.185910;1.185980;0
20210801 220600;1.185980;1.186040;1.185980;1.186040;0
20210801 220700;1.186040;1.186050;1.185870;1.185930;0
20210801 220800;1.185910;1.186000;1.185910;1.185990;0
20210801 220900;1.185980;1.186080;1.185940;1.186030;0
20210801 221000;1.186020;1.186190;1.186020;1.186190;0
20210801 221100;1.186180;1.186290;1.186170;1.186230;0
